central_bank_code,target_family,target_indicator_key,target_indicator,model,feature,importance
BOE,inflation,core_cpi_yoy,Core CPI (YoY),ridge,retail_price_index_yoy_lag1,0.0068560542767504085
BOE,inflation,core_cpi_yoy,Core CPI (YoY),ridge,ppi_core_output_mom_lag3,0.006716422020615076
BOE,inflation,core_cpi_yoy,Core CPI (YoY),ridge,hmrc_payrolls_change_lag6,0.005804367345611026
BOE,inflation,core_cpi_yoy,Core CPI (YoY),ridge,consumer_confidence_lag3,0.005614502723452375
BOE,inflation,core_cpi_yoy,Core CPI (YoY),ridge,retail_price_index_mom_lag6,0.004877134151149228
BOE,inflation,core_cpi_yoy,Core CPI (YoY),ridge,consumer_confidence_lag6,0.004817801142051092
BOE,inflation,core_cpi_yoy,Core CPI (YoY),ridge,core_cpi_mom_lag1,0.0039454217102281456
BOE,inflation,core_cpi_yoy,Core CPI (YoY),ridge,retail_price_index_mom_ma3,0.0037347139914407084
BOE,inflation,core_cpi_yoy,Core CPI (YoY),ridge,unemployment_rate_lag1,0.002649954575760651
BOE,inflation,core_cpi_yoy,Core CPI (YoY),ridge,core_cpi_mom_lag4,0.002437204709472593
BOE,inflation,core_cpi_yoy,Core CPI (YoY),ridge,ppi_input_mom_lag1,0.0023429737623913566
BOE,inflation,core_cpi_yoy,Core CPI (YoY),ridge,avg_earnings_excl_bonus_lag3,0.001967193434777195
BOE,inflation,core_cpi_yoy,Core CPI (YoY),ridge,target_ma3,0.0011995912774061966
BOE,inflation,core_cpi_yoy,Core CPI (YoY),ridge,core_cpi_mom_ma6,0.0011285353725406586
BOE,inflation,core_cpi_yoy,Core CPI (YoY),ridge,target_lag1,0.00059454997657543
BOE,inflation,core_cpi_yoy,Core CPI (YoY),ridge,ppi_input_mom_lag6,0.0005069697064929959
BOE,inflation,core_cpi_yoy,Core CPI (YoY),ridge,retail_sales_ex_fuel_yoy_lag6,0.00033106028219446635
BOE,inflation,core_cpi_yoy,Core CPI (YoY),ridge,core_rpi_yoy_ma6,0.0002020596566839404
BOE,inflation,core_cpi_yoy,Core CPI (YoY),ridge,core_rpi_yoy_ma3,0.00020205965668394
BOE,inflation,core_cpi_yoy,Core CPI (YoY),ridge,core_rpi_yoy_lag1,0.00020205965668393925
BOE,inflation,core_cpi_yoy,Core CPI (YoY),ridge,core_rpi_yoy_lag3,0.0
BOE,inflation,core_cpi_yoy,Core CPI (YoY),ridge,core_rpi_yoy_lag6,0.0
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,target_current,0.7124999375244794
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,target_lag1,0.049964806693728346
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,retail_price_index_yoy_lag1,0.04434576225525974
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,retail_price_index_yoy_ma3,0.04211657648335922
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,retail_price_index_yoy_ma6,0.021622881257674465
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,unemployment_rate_ma6,0.018196606544774056
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,ppi_core_output_yoy_lag6,0.015097127265097387
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,target_ma3,0.01360995514940166
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,retail_price_index_yoy_lag1_x_retail_price_index_yoy_lag3,0.010729844101021326
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,ppi_core_output_yoy_ma6,0.009686262454608295
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,avg_earnings_excl_bonus_lag6,0.005707992993550784
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,retail_price_index_yoy_lag3,0.005171122885384392
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,unemployment_rate_lag3,0.004020055398966846
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,ppi_output_mom_ma6,0.0035161378687262653
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,ppi_core_output_mom_ma6,0.003180687480293516
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,retail_price_index_mom_ma6,0.003088075604863501
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,avg_earnings_excl_bonus_ma3,0.002897281110602705
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,ppi_output_mom_ma3,0.002237656631213317
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,ppi_core_output_mom_lag1,0.0020624872608158654
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,ppi_core_output_mom_ma3,0.001959784949811514
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,cbi_industrial_trends_orders_lag1,0.0018939436522782689
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,cbi_industrial_trends_orders_ma3,0.0015847215105907746
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,consumer_confidence_lag1,0.0014339105211738099
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,ppi_core_output_mom_lag3,0.001413816588333074
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,avg_earnings_excl_bonus_lag3,0.0014136335624569149
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,retail_sales_ex_fuel_yoy_ma6,0.0014009855349136585
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,retail_sales_ex_fuel_yoy_lag6,0.0013563422608708223
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,avg_earnings_excl_bonus_ma6,0.0013164810149058823
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,consumer_confidence_ma3,0.0013134810596322757
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,core_cpi_mom_ma3,0.0011657372509071347
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,retail_price_index_mom_lag3,0.0010669797458561128
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,retail_price_index_mom_lag1,0.0009923479812143185
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,core_cpi_mom_lag1,0.0009679883185569991
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,unemployment_rate_lag6,0.0009560347687073459
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,avg_earnings_excl_bonus_lag1,0.0009355206199306754
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,ppi_core_output_yoy_lag3,0.0008581128024654473
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,ppi_core_output_yoy_ma3,0.000816040878437412
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,cbi_industrial_trends_orders_ma6,0.0007807741948891023
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,unemployment_rate_ma3,0.0007510013380872048
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,retail_sales_ex_fuel_yoy_lag3,0.0007287910087318754
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,ppi_output_mom_lag6,0.0006769442631474969
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,ppi_input_mom_lag1,0.0004966787016877894
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,ppi_output_mom_lag3,0.00045145589728728166
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,ppi_core_output_yoy_lag1,0.0004458332354713438
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,core_cpi_mom_lag4,0.0002944633810670344
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,retail_price_index_mom_ma3,0.00028181577476842654
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,retail_sales_ex_fuel_yoy_ma3,0.0002625870710771384
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,core_cpi_mom_ma6,0.00024483751827486354
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,consumer_confidence_ma6,0.000240148337359363
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,consumer_confidence_lag6,0.0002007575885334437
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,retail_sales_ex_fuel_yoy_lag1,0.00017992717956339042
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,core_cpi_mom_lag6,0.00017378304770310565
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,ppi_core_output_mom_lag6,0.00017052069343302296
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,ppi_output_mom_lag1,0.00015223890332840707
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,cbi_industrial_trends_orders_lag3,0.00011509742027364856
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,retail_price_index_mom_lag6,9.99549395644641e-05
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,retail_price_index_yoy_lag6,9.86834160683152e-05
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,ppi_input_mom_ma3,9.360419077660071e-05
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,core_cpi_mom_lag3,9.344485635925508e-05
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,consumer_confidence_lag3,9.057848841808226e-05
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,ppi_input_mom_lag6,8.955864757692493e-05
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,hmrc_payrolls_change_ma6,5.7487485380468396e-05
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,hmrc_payrolls_change_lag1,4.0344595012985835e-05
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,unemployment_rate_lag1,2.987400439519333e-05
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,ppi_input_mom_ma6,2.8327044480742584e-05
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,ppi_input_mom_lag3,2.4023115875018653e-05
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,cbi_industrial_trends_orders_lag6,9.34367654457728e-06
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,core_rpi_yoy_lag1,0.0
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,core_rpi_yoy_lag3,0.0
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,core_rpi_yoy_lag6,0.0
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,core_rpi_yoy_ma3,0.0
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,core_rpi_yoy_ma6,0.0
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,hmrc_payrolls_change_lag3,0.0
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,hmrc_payrolls_change_lag6,0.0
BOE,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,hmrc_payrolls_change_ma3,0.0
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,cbi_business_optimism_lag1,0.061106723318719885
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,retail_sales_ex_fuel_mom_ma3,0.06039160137238935
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,target_current,0.05459222380316754
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,retail_sales_ex_fuel_mom_ma6,0.044090648002421996
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,retail_sales_ex_fuel_mom_lag1,0.043572016990343104
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,public_sector_net_borrowing_ma6,0.039822598753748974
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,niesr_monthly_gdp_tracker_lag3,0.03889723314708819
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,ppi_input_yoy_lag6,0.03880419569001481
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,claimant_count_change_ma3,0.038495851272802015
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,cbi_industrial_trends_orders_lag1,0.03704716037181123
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,claimant_count_change_ma6,0.036715719764442316
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,retail_sales_ex_fuel_mom_lag6,0.029932808358637635
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,public_sector_net_borrowing_lag1,0.02221817335396437
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,retail_sales_ex_fuel_yoy_lag3,0.0221682695950722
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,public_sector_net_borrowing_lag3,0.020995994849882696
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,avg_earnings_incl_bonus_lag6,0.020704418687248306
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,retail_sales_ex_fuel_yoy_ma6,0.020114658140799248
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,consumer_confidence_lag1,0.01967869967516786
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,niesr_monthly_gdp_tracker_ma3,0.018496897277865874
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,gdp_mom_lag6,0.017215729769695813
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,claimant_count_change_lag3,0.015911579071115924
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,industrial_production_yoy_ma3,0.015186307231122274
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,industrial_production_yoy_ma6,0.014607677303817271
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,target_ma3,0.014348877238550248
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,ppi_input_yoy_lag1,0.014325490095001833
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,retail_sales_ex_fuel_mom_lag3,0.014168966784258444
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,gdp_mom_lag3,0.013668551028680554
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,consumer_confidence_lag6,0.012549977011037982
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,consumer_confidence_ma6,0.012150944889616024
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,public_sector_net_borrowing_lag6,0.0117707812612813
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,gdp_mom_ma6,0.011262027218378592
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,cbi_industrial_trends_orders_lag6,0.01084793943885089
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,claimant_count_change_lag6,0.010815288496246125
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,industrial_production_yoy_lag1_x_industrial_production_yoy_lag3,0.010754409993096644
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,avg_earnings_incl_bonus_lag1,0.00983428200074122
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,industrial_production_yoy_lag1,0.009578265580298199
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,gdp_mom_lag1,0.00912929748278362
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,gdp_mom_ma3,0.008259086662533553
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,avg_earnings_incl_bonus_ma3,0.008192974100865006
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,avg_earnings_incl_bonus_lag3,0.0071028559332508194
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,retail_sales_ex_fuel_yoy_lag1,0.006252817668358973
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,retail_sales_ex_fuel_yoy_lag6,0.006167771390721436
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,cbi_industrial_trends_orders_ma3,0.005730475936449795
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,industrial_production_yoy_lag3,0.005559425624346045
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,cbi_business_optimism_lag3,0.005276504882210559
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,ppi_input_yoy_lag3,0.005092586070324706
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,composite_pmi_lag1,0.005013977845775162
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,composite_pmi_lag2,0.0038438262228306665
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,niesr_monthly_gdp_tracker_lag6,0.0035976666476020057
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,cbi_business_optimism_ma6,0.003094503688614568
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,industrial_production_yoy_lag6,0.002960061270878254
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,manufacturing_pmi_lag1,0.002935708383584155
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,claimant_count_change_lag1,0.0024181590890565018
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,cbi_business_optimism_ma3,0.001998114834615086
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,ppi_input_yoy_ma3,0.0019726281167136983
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,avg_earnings_incl_bonus_ma6,0.0018140170314324636
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,target_lag1,0.001699181969097333
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,public_sector_net_borrowing_ma3,0.0016899620885170662
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,composite_pmi_ma3,0.0015579328198317818
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,composite_pmi_ma6,0.0015579328198317818
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,cbi_business_optimism_lag6,0.001531412373928215
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,niesr_monthly_gdp_tracker_lag1,0.0013843427284194884
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,cbi_industrial_trends_orders_ma6,0.0012725742538640594
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,consumer_confidence_lag3,0.001177640952627233
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,consumer_confidence_ma3,0.0011355153518776123
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,cbi_industrial_trends_orders_lag3,0.000987673673067162
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,ppi_input_yoy_ma6,0.0009362724920295748
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,manufacturing_pmi_ma6,0.0006127007422079237
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,manufacturing_pmi_ma3,0.0006127007422079185
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,retail_sales_ex_fuel_yoy_ma3,0.0003667811830984517
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,niesr_monthly_gdp_tracker_ma6,0.00022193008907025512
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,composite_pmi_lag3,0.0
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,composite_pmi_lag6,0.0
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,manufacturing_pmi_lag3,0.0
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,manufacturing_pmi_lag5,0.0
BOE,gdp_growth,gdp_yoy,GDP (YoY),ridge,manufacturing_pmi_lag6,0.0
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,avg_earnings_incl_bonus_lag3,0.22887430856617558
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,avg_earnings_incl_bonus_ma3,0.16943436563530637
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,target_current,0.09343603027288724
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,avg_earnings_incl_bonus_ma6,0.06150013393743823
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,retail_sales_ex_fuel_yoy_lag6,0.056312281935450556
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,retail_sales_ex_fuel_mom_lag1,0.03963924027609817
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,niesr_monthly_gdp_tracker_lag6,0.038050971237686075
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,public_sector_net_borrowing_ma6,0.035553398959147005
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,claimant_count_change_ma3,0.03232828930962987
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,industrial_production_yoy_ma3,0.031086164824211112
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,gdp_mom_lag1,0.021363316334072645
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,avg_earnings_incl_bonus_lag1,0.02130561604016346
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,industrial_production_yoy_ma6,0.021258101183419118
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,retail_sales_ex_fuel_yoy_lag1,0.011007014435278966
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,gdp_mom_ma3,0.010660389798712115
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,claimant_count_change_ma6,0.009232865170611601
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,avg_earnings_incl_bonus_lag6,0.007932080227731612
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,industrial_production_yoy_lag1,0.007271488196476772
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,retail_sales_ex_fuel_mom_ma6,0.007138049298023445
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,cbi_industrial_trends_orders_lag6,0.005868766923953698
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,consumer_confidence_ma3,0.005501984918793894
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,public_sector_net_borrowing_lag6,0.005414293126187547
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,niesr_monthly_gdp_tracker_lag3,0.004735574314282618
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,niesr_monthly_gdp_tracker_ma3,0.004719255234562707
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,consumer_confidence_lag3,0.004525705637771271
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,cbi_industrial_trends_orders_ma6,0.004484216466007261
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,cbi_industrial_trends_orders_lag3,0.004173165960521683
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,consumer_confidence_lag1,0.003785169620586085
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,public_sector_net_borrowing_ma3,0.0037662140244509286
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,niesr_monthly_gdp_tracker_ma6,0.003674679831436823
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,ppi_input_yoy_lag1,0.0036179759725925853
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,gdp_mom_ma6,0.0032282093689766727
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,niesr_monthly_gdp_tracker_lag1,0.0029000765245967126
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,gdp_mom_lag3,0.002841046623040169
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,cbi_business_optimism_lag1,0.00282232985134853
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,public_sector_net_borrowing_lag3,0.0023070871061952993
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,ppi_input_yoy_ma6,0.0022557112157323054
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,industrial_production_yoy_lag6,0.002210155411801052
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,retail_sales_ex_fuel_yoy_lag3,0.002078388425308457
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,industrial_production_yoy_lag3,0.00195342671510415
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,target_ma3,0.0019487460967898193
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,claimant_count_change_lag3,0.00187200154132076
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,cbi_industrial_trends_orders_lag1,0.0016423588127090101
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,industrial_production_yoy_lag1_x_industrial_production_yoy_lag3,0.0015545082577739515
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,ppi_input_yoy_lag6,0.0014169676574080604
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,target_lag1,0.0014121653008873037
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,ppi_input_yoy_lag3,0.001362318606384062
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,public_sector_net_borrowing_lag1,0.0012640134838442577
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,consumer_confidence_ma6,0.0011555316859249186
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,retail_sales_ex_fuel_mom_lag6,0.0009470188488063245
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,retail_sales_ex_fuel_yoy_ma6,0.0008954586383503648
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,retail_sales_ex_fuel_yoy_ma3,0.0008494010629952618
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,claimant_count_change_lag6,0.0005706442888412615
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,cbi_business_optimism_lag3,0.0004914570529879048
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,claimant_count_change_lag1,0.00046444494392634285
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,consumer_confidence_lag6,0.000425045184144745
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,cbi_industrial_trends_orders_ma3,0.00039880257359143533
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,retail_sales_ex_fuel_mom_ma3,0.000369715192078613
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,cbi_business_optimism_lag6,0.00026763070412378216
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,cbi_business_optimism_ma3,0.00017482390838738086
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,cbi_business_optimism_ma6,0.0001528333473508752
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,retail_sales_ex_fuel_mom_lag3,7.117036143524531e-05
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,gdp_mom_lag6,2.725341782169457e-05
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,ppi_input_yoy_ma3,1.815012034619511e-05
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,composite_pmi_lag1,0.0
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,composite_pmi_lag2,0.0
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,composite_pmi_lag3,0.0
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,composite_pmi_lag6,0.0
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,composite_pmi_ma3,0.0
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,composite_pmi_ma6,0.0
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,manufacturing_pmi_lag1,0.0
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,manufacturing_pmi_lag3,0.0
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,manufacturing_pmi_lag5,0.0
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,manufacturing_pmi_lag6,0.0
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,manufacturing_pmi_ma3,0.0
BOE,gdp_growth,gdp_yoy,GDP (YoY),random_forest,manufacturing_pmi_ma6,0.0
BOE,unemployment,unemployment_rate,Unemployment Rate,ridge,target_current,0.06324959727342688
