model_name,central_bank_code,currency,observations,pearson_ic,spearman_ic,hit_rate,avg_monthly_strategy_return,monthly_strategy_volatility,information_ratio_annualized,max_drawdown,positive_signal_share,avg_abs_score
existing_currency_stance,BOC,CAD,75,-0.11505465186059104,0.026401137980085344,0.4666666666666667,0.000384381066666667,0.018308744842690836,0.07272672623431888,-0.1862258121880913,0.44,0.9972954666666667
existing_currency_stance,BOE,GBP,74,0.15001973632201382,0.1100481303221029,0.5540540540540541,0.0018200944594594596,0.02271415612350312,0.27757985471416213,-0.16693245338845497,0.4864864864864865,0.48877659459459444
existing_currency_stance,BOJ,JPY,75,-0.05422861566449806,-0.10597439544807964,0.4533333333333333,-0.006069797733333333,0.02786778896827243,-0.7545053594147029,-0.4952007358759303,0.6133333333333333,0.7269206933333333
existing_currency_stance,ECB,EUR,75,-0.044061040391451915,-0.06261735419630156,0.5333333333333333,0.000816996666666667,0.021238001841872425,0.13325921589206552,-0.1689169549466234,0.6266666666666667,0.5685272800000001
existing_currency_stance,FED,USD,72,0.19758583548750114,0.15382141795321447,0.5416666666666666,0.0012112915277777778,0.02038296937100004,0.205859944221258,-0.10719482766419175,0.4722222222222222,2.2284655000000004
existing_currency_stance,RBA,AUD,75,-0.10661119606666405,-0.025860597439544806,0.52,0.0027118613333333335,0.028598604960550666,0.32848326824990487,-0.16339821858560455,0.44,0.5450622399999999
existing_currency_stance,RBNZ,NZD,74,-0.1547246119066021,-0.10498333950388743,0.43243243243243246,-0.0017163182432432436,0.030025503514202374,-0.1980150239844281,-0.2588431300407408,0.43243243243243246,1.306312743243243
existing_currency_stance,SNB,CHF,74,-0.08755848512126224,-0.061177341725286924,0.527027027027027,-0.0001691454054054061,0.021975355910480575,-0.02666336210639256,-0.1414246606989965,0.44594594594594594,1.0541118513513514
