central_bank_code,month,indicator_key,value_normalized,indicator,indicator_category,signed_weight,contribution
BOC,2025-09-01,wholesale_sales_mom,0.0347534185556807,Wholesale Sales (MoM),Growth,0.006155659238182199,0.00021393020199068853
BOC,2025-10-01,balance_of_trade,-0.0647676205523676,Balance of Trade,Trade,0.03713303082914203,-0.002405018050701239
BOC,2025-10-01,budget_balance,0.4536612515081024,Budget Balance,Growth,0.022165876299863732,0.010055799182969966
BOC,2025-10-01,cfib_business_barometer,-1.0075166473253532,CFIB Business Barometer,Sentiment,0.023959503256223598,-0.02413959839229128
BOC,2025-10-01,composite_pmi,1.395642630591715,Composite PMI,Growth,-0.02341780082369053,-0.032682881144248284
BOC,2025-10-01,core_cpi_mom,1.0394066052444542,Core CPI (MoM),Inflation,0.0191156802711125,0.01986896433753543
BOC,2025-10-01,core_cpi_yoy,-0.0026238253128853,Core CPI (YoY),Inflation,-0.006547838696679133,1.71803849170366e-05
BOC,2025-10-01,cpi_headline_mom,-0.1916029384388265,Headline CPI (MoM),Inflation,0.035063565123467394,-0.006718282109797507
BOC,2025-10-01,cpi_headline_yoy,-0.4767334281441578,Headline CPI (YoY),Inflation,0.05360716239741377,-0.025556326302799654
BOC,2025-10-01,employment_change,0.143866802100402,Employment Change,Labor,0.03920873241256186,0.005640834946605655
BOC,2025-10-01,exports,0.7288578896590823,Exports,Trade,0.0333564046264773,0.024312078682668693
BOC,2025-10-01,full_time_employment_change,-0.1860747032671386,Full-Time Employment Change,Labor,0.03840365823982607,-0.0071459493113482375
BOC,2025-10-01,gdp_mom,-0.223534236497046,GDP (MoM),Growth,0.0059200559884897315,-0.0013233351954068172
BOC,2025-10-01,imports,0.7857202241802856,Imports,Trade,0.0249490385005521,0.019602964123736372
BOC,2025-10-01,ivey_pmi_sa,-0.2913376425732782,Ivey PMI s.a.,Growth,0.033055452820978534,-0.009630297699056106
BOC,2025-10-01,manufacturing_pmi,-0.0228993936062706,Manufacturing PMI,Growth,0.038687036231764595,-0.0008859096701312292
BOC,2025-10-01,manufacturing_sales_mom,-0.2596103007125401,Manufacturing Sales (MoM),Growth,0.006562575809665964,-0.0017037122793962221
BOC,2025-10-01,new_housing_price_index_mom,-1.2465389716178243,New Housing Price Index (MoM),Housing,-0.026984602905068197,0.03363735915479907
BOC,2025-10-01,new_motor_vehicle_sales,0.7191341779722598,New Motor Vehicle Sales,Growth,0.012902579506752465,0.00927868590731016
BOC,2025-10-01,part_time_employment_change,0.6360265104891374,Part-Time Employment Change,Labor,-0.0030072234519313013,-0.0019126738383929637
BOC,2025-10-01,ppi_mom,0.853564972783226,PPI (MoM),Inflation,0.009163410622786333,0.00782156633884014
BOC,2025-10-01,ppi_yoy,0.186377829291874,PPI (YoY),Inflation,0.03754761994627243,0.006998043900662526
BOC,2025-10-01,raw_materials_prices_mom,0.1949072882568129,Raw Materials Prices (MoM),Inflation,-0.010871747526889766,-0.0021189828290787962
BOC,2025-10-01,raw_materials_prices_yoy,-0.0602906398221352,Raw Materials Prices (YoY),Inflation,0.034657558383766995,-0.002089526369630318
BOC,2025-10-01,retail_sales_ex_autos_mom,-0.2465385986592942,Retail Sales Ex Autos (MoM),Growth,0.02571506160918533,-0.006339755253565967
BOC,2025-10-01,retail_sales_mom,-0.1166493650907942,Retail Sales (MoM),Growth,-0.014649595799198133,0.001708866048813228
BOC,2025-10-01,retail_sales_yoy,-0.2704848447128611,Retail Sales (YoY),Growth,0.0321505005935775,-0.008696223160494558
BOC,2025-10-01,services_pmi,1.4734455807074969,Services PMI,Growth,-0.023074113619511297,-0.033998450741411584
BOC,2025-10-01,unemployment_rate,0.074018318865266,Unemployment Rate,Labor,-0.011675734969682432,-0.0008642182739722911
BOC,2025-10-01,vehicle_sales_mom,0.2372168329761456,Vehicle Sales (MoM),Growth,-0.024432384450801765,-0.005795772861474819
BOC,2025-10-01,wholesale_sales_mom,-0.1056644341945446,Wholesale Sales (MoM),Growth,0.006155659238182199,-0.0006504342504969435
BOC,2025-11-01,balance_of_trade,-0.6758166199705675,Balance of Trade,Trade,0.03713303082914203,-0.025095119384213646
BOC,2025-11-01,budget_balance,-0.0128195459766442,Budget Balance,Growth,0.022165876299863732,-0.0002841564703387111
BOC,2025-11-01,cfib_business_barometer,0.2798982458452545,CFIB Business Barometer,Sentiment,0.023959503256223598,0.006706222932740649
BOC,2025-11-01,composite_pmi,-0.9025449188369128,Composite PMI,Growth,-0.02341780082369053,0.02113561714375676
BOC,2025-11-01,core_cpi_mom,-1.086652360028293,Core CPI (MoM),Inflation,0.0191156802711125,-0.020772099080150676
BOC,2025-11-01,core_cpi_yoy,-0.0026238253128853,Core CPI (YoY),Inflation,-0.006547838696679133,1.71803849170366e-05
BOC,2025-11-01,cpi_headline_mom,-0.4254234734828182,Headline CPI (MoM),Inflation,0.035063565123467394,-0.014916863667516501
BOC,2025-11-01,cpi_headline_yoy,-0.4767334281441578,Headline CPI (YoY),Inflation,0.05360716239741377,-0.025556326302799654
BOC,2025-11-01,employment_change,0.1013428984101019,Employment Change,Labor,0.03920873241256186,0.003973526585675126
BOC,2025-11-01,exports,0.5401188951973461,Exports,Trade,0.0333564046264773,0.018016424414608566
BOC,2025-11-01,full_time_employment_change,-0.1416316639041212,Full-Time Employment Change,Labor,0.03840365823982607,-0.005439174016511781
BOC,2025-11-01,gdp_mom,-0.0187480327384619,GDP (MoM),Growth,0.0059200559884897315,-0.00011098940348573292
BOC,2025-11-01,imports,0.7797883752275203,Imports,Trade,0.0249490385005521,0.01945497019583437
BOC,2025-11-01,ivey_pmi_sa,-0.7274355690862931,Ivey PMI s.a.,Growth,0.033055452820978534,-0.024045712134233635
BOC,2025-11-01,manufacturing_pmi,-0.4572491820091042,Manufacturing PMI,Growth,0.038687036231764595,-0.017689615671330938
BOC,2025-11-01,new_motor_vehicle_sales,0.2623270977915497,New Motor Vehicle Sales,Growth,0.012902579506752465,0.0033846962360310996
BOC,2025-11-01,part_time_employment_change,0.4647772315392079,Part-Time Employment Change,Labor,-0.0030072234519313013,-0.0013976889906084104
BOC,2025-11-01,ppi_mom,0.3717847432999102,PPI (MoM),Inflation,0.009163410622786333,0.003406816266144287
BOC,2025-11-01,ppi_yoy,0.2008021826790251,PPI (YoY),Inflation,0.03754761994627243,0.007539644039614004
BOC,2025-11-01,raw_materials_prices_mom,-0.0862089928828211,Raw Materials Prices (MoM),Inflation,-0.010871747526889766,0.0009372424051694678
BOC,2025-11-01,raw_materials_prices_yoy,-0.0265988116862361,Raw Materials Prices (YoY),Inflation,0.034657558383766995,-0.0009218498689545514
BOC,2025-11-01,retail_sales_ex_autos_mom,0.3477378487639826,Retail Sales Ex Autos (MoM),Growth,0.02571506160918533,0.008942100204811385
BOC,2025-11-01,retail_sales_mom,0.1776618210253802,Retail Sales (MoM),Growth,-0.014649595799198133,-0.0026026738669713
BOC,2025-11-01,retail_sales_yoy,-0.1504986520173467,Retail Sales (YoY),Growth,0.0321505005935775,-0.004838607001016318
BOC,2025-11-01,services_pmi,-1.0524611290767842,Services PMI,Growth,-0.023074113619511297,0.024284607672436863
BOC,2025-11-01,unemployment_rate,-0.1487694923727616,Unemployment Rate,Labor,-0.011675734969682432,0.0017369931645185564
BOC,2025-11-01,vehicle_sales_mom,-0.2589382689337762,Vehicle Sales (MoM),Growth,-0.024432384450801765,0.006326479335615119
BOC,2025-12-01,balance_of_trade,-0.3401168610309392,Balance of Trade,Trade,0.03713303082914203,-0.01262956988617288
BOC,2025-12-01,budget_balance,0.6552069619196303,Budget Balance,Growth,0.022165876299863732,0.014523236468720052
BOC,2025-12-01,cfib_business_barometer,0.8956184121442404,CFIB Business Barometer,Sentiment,0.023959503256223598,0.021458572262103737
BOC,2025-12-01,composite_pmi,-0.1364824023607017,Composite PMI,Growth,-0.02341780082369053,0.003196117714421703
BOC,2025-12-01,core_cpi_mom,-1.9978204880023276,Core CPI (MoM),Inflation,0.0191156802711125,-0.038189697687730444
BOC,2025-12-01,core_cpi_yoy,-0.0690940665726503,Core CPI (YoY),Inflation,-0.006547838696679133,0.0004524168028153238
BOC,2025-12-01,cpi_headline_mom,-1.1268850786147937,Headline CPI (MoM),Inflation,0.035063565123467394,-0.039512608340673494
BOC,2025-12-01,cpi_headline_yoy,-0.3782776114622123,Headline CPI (YoY),Inflation,0.05360716239741377,-0.0202783893489606
BOC,2025-12-01,employment_change,-0.0471636575544846,Employment Change,Labor,0.03920873241256186,-0.0018492272286514885
BOC,2025-12-01,exports,0.7311182368981446,Exports,Trade,0.0333564046264773,0.024387475739771198
BOC,2025-12-01,full_time_employment_change,0.1494458246712452,Full-Time Employment Change,Labor,0.03840365823982607,0.005739266376043468
BOC,2025-12-01,gdp_mom,0.0324485182011841,GDP (MoM),Growth,0.0059200559884897315,0.00019209704449453798
BOC,2025-12-01,imports,0.8735115886812191,Imports,Trade,0.0249490385005521,0.021793274256686167
BOC,2025-12-01,manufacturing_pmi,-0.3848575506086311,Manufacturing PMI,Growth,0.038687036231764595,-0.014888998004464287
BOC,2025-12-01,manufacturing_sales_mom,0.0697050913118236,Manufacturing Sales (MoM),Growth,0.006562575809665964,0.00045744494605353076
BOC,2025-12-01,new_housing_price_index_mom,-0.867917321360074,New Housing Price Index (MoM),Housing,-0.026984602905068197,0.023420404271332063
BOC,2025-12-01,new_motor_vehicle_sales,-0.5847442989215004,New Motor Vehicle Sales,Growth,0.012902579506752465,-0.007544709807954889
BOC,2025-12-01,part_time_employment_change,-0.3488505643767466,Part-Time Employment Change,Labor,-0.0030072234519313013,0.0010490715984132226
BOC,2025-12-01,ppi_mom,-0.8326658304083788,PPI (MoM),Inflation,0.009163410622786333,-0.007630058915595342
BOC,2025-12-01,ppi_yoy,0.0277099420332114,PPI (YoY),Inflation,0.03754761994627243,0.0010404423721962612
BOC,2025-12-01,raw_materials_prices_mom,-0.0429603342459543,Raw Materials Prices (MoM),Inflation,-0.010871747526889766,0.0004670539075928114
BOC,2025-12-01,raw_materials_prices_yoy,-0.0265988116862361,Raw Materials Prices (YoY),Inflation,0.034657558383766995,-0.0009218498689545514
BOC,2025-12-01,retail_sales_ex_autos_mom,-0.0656718537913403,Retail Sales Ex Autos (MoM),Growth,0.02571506160918533,-0.0016887557662337272
BOC,2025-12-01,retail_sales_mom,-0.1558908565729508,Retail Sales (MoM),Growth,-0.014649595799198133,0.0022837380375844984
BOC,2025-12-01,services_pmi,-0.1561716514113934,Services PMI,Growth,-0.023074113619511297,0.003603522428813203
BOC,2025-12-01,unemployment_rate,0.0183213660557588,Unemployment Rate,Labor,-0.011675734969682432,-0.0002139154143495757
BOC,2025-12-01,vehicle_sales_mom,-1.1770205441214283,Vehicle Sales (MoM),Growth,-0.024432384450801765,0.028757418440466618
BOC,2025-12-01,wholesale_sales_mom,0.427923406256312,Wholesale Sales (MoM),Growth,0.006155659238182199,0.0026341506689560607
BOC,2026-01-01,balance_of_trade,-1.2227431935238944,Balance of Trade,Trade,0.03713303082914203,-0.04540416070124635
BOC,2026-01-01,budget_balance,0.2269223272951331,Budget Balance,Growth,0.022165876299863732,0.005029932236501111
BOC,2026-01-01,cfib_business_barometer,0.8396438515716055,CFIB Business Barometer,Sentiment,0.023959503256223598,0.020117449595798004
BOC,2026-01-01,composite_pmi,-0.2641594884400717,Composite PMI,Growth,-0.02341780082369053,0.00618603428597758
BOC,2026-01-01,core_cpi_mom,-0.1754842320542584,Core CPI (MoM),Inflation,0.0191156802711125,-0.003354500472570915
BOC,2026-01-01,core_cpi_yoy,-0.2020345490921799,Core CPI (YoY),Inflation,-0.006547838696679133,0.0013228896386118956
BOC,2026-01-01,cpi_headline_yoy,-0.3782776114622123,Headline CPI (YoY),Inflation,0.05360716239741377,-0.0202783893489606
BOC,2026-01-01,employment_change,-0.1551089515375542,Employment Change,Labor,0.03920873241256186,-0.006081625375628988
BOC,2026-01-01,exports,0.3751135467457685,Exports,Trade,0.0333564046264773,0.012512439246124862
BOC,2026-01-01,full_time_employment_change,0.1235614171301471,Full-Time Employment Change,Labor,0.03840365823982607,0.004745210435094759
BOC,2026-01-01,gdp_mom,-0.0187480327384619,GDP (MoM),Growth,0.0059200559884897315,-0.00011098940348573292
BOC,2026-01-01,imports,0.7786020054369666,Imports,Trade,0.0249490385005521,0.019425371410253953
BOC,2026-01-01,manufacturing_pmi,0.2666671319956166,Manufacturing PMI,Growth,0.038687036231764595,0.01031656099733517
BOC,2026-01-01,manufacturing_sales_mom,-0.7330011767475632,Manufacturing Sales (MoM),Growth,0.006562575809665964,-0.0048103757909802435
BOC,2026-01-01,new_housing_price_index_mom,-1.2465389716178243,New Housing Price Index (MoM),Housing,-0.026984602905068197,0.03363735915479907
BOC,2026-01-01,new_motor_vehicle_sales,-1.0465870477026282,New Motor Vehicle Sales,Growth,0.012902579506752465,-0.013503672593720496
BOC,2026-01-01,part_time_employment_change,-0.563493325775527,Part-Time Employment Change,Labor,-0.0030072234519313013,0.0016945503442789298
BOC,2026-01-01,ppi_mom,1.8171254317498573,PPI (MoM),Inflation,0.009163410622786333,0.016651066484231845
BOC,2026-01-01,ppi_yoy,0.0998317089689672,PPI (YoY),Inflation,0.03754761994627243,0.0037484430669536576
BOC,2026-01-01,raw_materials_prices_mom,1.5139913766812494,Raw Materials Prices (MoM),Inflation,-0.010871747526889766,-0.016459732005166806
BOC,2026-01-01,raw_materials_prices_yoy,0.0632460633428282,Raw Materials Prices (YoY),Inflation,0.034657558383766995,0.002191954132847494
BOC,2026-01-01,retail_sales_ex_autos_mom,0.1151948910766134,Retail Sales Ex Autos (MoM),Growth,0.02571506160918533,0.002962243721098507
BOC,2026-01-01,retail_sales_mom,0.2169033125075368,Retail Sales (MoM),Growth,-0.014649595799198133,-0.003177545855742571
BOC,2026-01-01,retail_sales_yoy,-0.3250240232108222,Retail Sales (YoY),Growth,0.0321505005935775,-0.010449685051166484
BOC,2026-01-01,services_pmi,-0.4413546670322004,Services PMI,Growth,-0.023074113619511297,0.010183867733602569
BOC,2026-01-01,unemployment_rate,-0.1487694923727616,Unemployment Rate,Labor,-0.011675734969682432,0.0017369931645185564
BOC,2026-01-01,vehicle_sales_mom,-1.6809891122031602,Vehicle Sales (MoM),Growth,-0.024432384450801765,0.04107057224695956
BOC,2026-01-01,wholesale_sales_mom,-0.3022494280448601,Wholesale Sales (MoM),Growth,0.006155659238182199,-0.0018605444839796287
BOC,2026-02-01,balance_of_trade,-2.0110718409214483,Balance of Trade,Trade,0.03713303082914203,-0.07467719266855556
BOC,2026-02-01,cfib_business_barometer,1.58130677915902,CFIB Business Barometer,Sentiment,0.023959503256223598,0.03788732492434899
BOC,2026-02-01,composite_pmi,0.0337537124117886,Composite PMI,Growth,-0.02341780082369053,-0.0007904377143193964
BOC,2026-02-01,core_cpi_mom,0.4319611865950979,Core CPI (MoM),Inflation,0.0191156802711125,0.008257231932482258
BOC,2026-02-01,core_cpi_yoy,-0.4014452728714748,Core CPI (YoY),Inflation,-0.006547838696679133,0.0026285988923067565
BOC,2026-02-01,cpi_headline_mom,0.5098586666931486,Headline CPI (MoM),Inflation,0.035063565123467394,0.017877462563359474
BOC,2026-02-01,cpi_headline_yoy,-0.3782776114622123,Headline CPI (YoY),Inflation,0.05360716239741377,-0.0202783893489606
BOC,2026-02-01,employment_change,-0.3484291598526879,Employment Change,Labor,0.03920873241256186,-0.013661465693397783
BOC,2026-02-01,exports,0.8079700430262773,Exports,Trade,0.0333564046264773,0.02695097568125678
BOC,2026-02-01,full_time_employment_change,-0.6251328613699145,Full-Time Employment Change,Labor,0.03840365823982607,-0.024007388762534766
BOC,2026-02-01,gdp_mom,0.0324485182011841,GDP (MoM),Growth,0.0059200559884897315,0.00019209704449453798
BOC,2026-02-01,imports,1.480932921444426,Imports,Trade,0.0249490385005521,0.036947852473852086
BOC,2026-02-01,manufacturing_pmi,0.4838420261970333,Manufacturing PMI,Growth,0.038687036231764595,0.018718413997935023
BOC,2026-02-01,manufacturing_sales_mom,0.6871714513575059,Manufacturing Sales (MoM),Growth,0.006562575809665964,0.00450961474377182
BOC,2026-02-01,new_housing_price_index_mom,0.0786368042843019,New Housing Price Index (MoM),Housing,-0.026984602905068197,-0.0021219829373354524
BOC,2026-02-01,new_motor_vehicle_sales,-0.7016437485740444,New Motor Vehicle Sales,Growth,0.012902579506752465,-0.009053014251392445
BOC,2026-02-01,part_time_employment_change,0.1664470397033579,Part-Time Employment Change,Labor,-0.0030072234519313013,-0.0005005434413004783
BOC,2026-02-01,ppi_mom,-0.0296987812695194,PPI (MoM),Inflation,0.009163410622786333,-0.00027214212776892186
BOC,2026-02-01,ppi_yoy,0.0998317089689672,PPI (YoY),Inflation,0.03754761994627243,0.0037484430669536576
BOC,2026-02-01,raw_materials_prices_mom,-0.0213360049275209,Raw Materials Prices (MoM),Inflation,-0.010871747526889766,0.0002319596588044832
BOC,2026-02-01,raw_materials_prices_yoy,0.0969378914787273,Raw Materials Prices (YoY),Inflation,0.034657558383766995,0.003359630633523261
BOC,2026-02-01,services_pmi,-0.1561716514113934,Services PMI,Growth,-0.023074113619511297,0.003603522428813203
BOC,2026-02-01,unemployment_rate,-0.0373755867537477,Unemployment Rate,Labor,-0.011675734969682432,0.00043638744527313146
BOC,2026-02-01,vehicle_sales_mom,-1.3059427359562898,Vehicle Sales (MoM),Growth,-0.024432384450801765,0.031907294995615974
BOC,2026-02-01,wholesale_sales_mom,0.427923406256312,Wholesale Sales (MoM),Growth,0.006155659238182199,0.0026341506689560607
BOC,2026-03-01,cfib_business_barometer,0.3218791662747304,CFIB Business Barometer,Sentiment,0.023959503256223598,0.00771206493246994
BOC,2026-03-01,composite_pmi,0.2465488558774023,Composite PMI,Growth,-0.02341780082369053,-0.005773632000245789
BOC,2026-03-01,core_cpi_mom,-0.1754842320542584,Core CPI (MoM),Inflation,0.0191156802711125,-0.003354500472570915
BOC,2026-03-01,core_cpi_yoy,-0.2685047903519449,Core CPI (YoY),Inflation,-0.006547838696679133,0.0017581260565101829
BOC,2026-03-01,cpi_headline_mom,1.4451408068691156,Headline CPI (MoM),Inflation,0.035063565123467394,0.05067178879423545
BOC,2026-03-01,cpi_headline_yoy,-0.3782776114622123,Headline CPI (YoY),Inflation,0.05360716239741377,-0.0202783893489606
BOC,2026-03-01,employment_change,-0.0278643474181177,Employment Change,Labor,0.03920873241256186,-0.001092525741767636
BOC,2026-03-01,full_time_employment_change,-0.1010957049246658,Full-Time Employment Change,Labor,0.03840365823982607,-0.0038824449014411666
BOC,2026-03-01,manufacturing_pmi,0.1218838691946729,Manufacturing PMI,Growth,0.038687036231764595,0.004715325663601967
BOC,2026-03-01,manufacturing_sales_mom,0.6665892393559831,Manufacturing Sales (MoM),Growth,0.006562575809665964,0.00437454241718121
BOC,2026-03-01,new_housing_price_index_mom,-0.867917321360074,New Housing Price Index (MoM),Housing,-0.026984602905068197,0.023420404271332063
BOC,2026-03-01,part_time_employment_change,0.094382863493659,Part-Time Employment Change,Labor,-0.0030072234519313013,-0.000283830360558562
BOC,2026-03-01,ppi_mom,1.5762353170081993,PPI (MoM),Inflation,0.009163410622786333,0.014443691447883917
BOC,2026-03-01,ppi_yoy,0.4460161902605946,PPI (YoY),Inflation,0.03754761994627243,0.016746846401789143
BOC,2026-03-01,raw_materials_prices_mom,2.443837537373885,Raw Materials Prices (MoM),Inflation,-0.010871747526889766,-0.02656878470306491
BOC,2026-03-01,raw_materials_prices_yoy,0.9392335948762056,Raw Materials Prices (YoY),Inflation,0.034657558383766995,0.03255154315041745
BOC,2026-03-01,services_pmi,0.1290113642094135,Services PMI,Growth,-0.023074113619511297,-0.0029768228759761606
BOC,2026-03-01,unemployment_rate,-0.0373755867537477,Unemployment Rate,Labor,-0.011675734969682432,0.00043638744527313146
BOC,2026-04-01,cfib_business_barometer,0.6997074501400178,CFIB Business Barometer,Sentiment,0.023959503256223598,0.016764642930033668
BOE,2019-10-01,employment_change,1.1239967914431552,Employment Change,Labor,0.020916494919597798,0.023510073177864983
BOE,2019-11-01,avg_earnings_excl_bonus,-0.8335920596467281,Average Earnings (excl. Bonus),Labor,0.03284162917138713,-0.027376521303130667
BOE,2019-11-01,avg_earnings_incl_bonus,-0.942511073319181,Average Earnings (incl. Bonus),Labor,0.0353901206972915,-0.033355580643299576
BOE,2019-11-01,employment_change,0.9124396384101608,Employment Change,Labor,0.020916494919597798,0.01908503906124578
BOE,2019-11-01,gdp_mom,-0.1086412525490345,GDP (MoM),Growth,0.007930725985402367,-0.0008616040046772891
BOE,2019-11-01,gdp_yoy,0.0040971877083289,GDP (YoY),Growth,0.007462882207998634,3.0576829251318444e-05
BOE,2019-11-01,industrial_production_yoy,-0.1001873783102291,Industrial Production (YoY),Growth,0.009368515260692064,-0.0009386069826281104
BOE,2019-11-01,unemployment_rate,-1.050343635461559,Unemployment Rate,Labor,-0.0077018920872027,0.008089633334805097
BOE,2019-12-01,avg_earnings_excl_bonus,-0.9471939241289709,Average Earnings (excl. Bonus),Labor,0.03284162917138713,-0.031107391609634657
BOE,2019-12-01,avg_earnings_incl_bonus,-1.095516117689178,Average Earnings (incl. Bonus),Labor,0.0353901206972915,-0.03877044763084821
BOE,2019-12-01,claimant_count_change,-0.0913642317841576,Claimant Count Change,Labor,-0.007317857440555065,0.0006685904233622952
BOE,2019-12-01,core_cpi_yoy,-1.3067327598957743,Core CPI (YoY),Inflation,0.021498744004783035,-0.028093113087662866
BOE,2019-12-01,cpi_headline_yoy,-0.9133341380829756,Headline CPI (YoY),Inflation,0.0425780752675698,-0.038888009675737925
BOE,2019-12-01,employment_change,0.9426620888434458,Employment Change,Labor,0.020916494919597798,0.019717186792191383
BOE,2019-12-01,gdp_mom,0.0912586521411889,GDP (MoM),Growth,0.007930725985402367,0.0007237473639289222
BOE,2019-12-01,gdp_yoy,0.0821218927625939,GDP (YoY),Growth,0.007462882207998634,0.0006128660123851338
BOE,2019-12-01,house_price_index_mom,1.518977821939851,House Price Index (MoM),Housing,0.004195276685526699,0.006372532242216383
BOE,2019-12-01,house_price_index_yoy,-0.0186772307481041,House Price Index (YoY),Housing,0.009734480557676867,-0.0001818131395886639
BOE,2019-12-01,industrial_production_yoy,-0.132382899458548,Industrial Production (YoY),Growth,0.009368515260692064,-0.0012402312138320702
BOE,2019-12-01,nationwide_hpi_yoy,-0.551838594704359,Nationwide House Prices (YoY),Housing,0.008530433157845064,-0.004707422246044687
BOE,2019-12-01,ppi_core_output_mom,-0.918529001599582,PPI Core Output (MoM),Inflation,0.028558222965491632,-0.02623155602795128
BOE,2019-12-01,ppi_core_output_yoy,-0.7070553655137708,PPI Core Output (YoY),Inflation,0.03679089197234673,-0.026013197571085275
BOE,2019-12-01,ppi_input_mom,-0.109480910405265,PPI Input (MoM),Inflation,-0.006658825283734799,0.0007290142542928828
BOE,2019-12-01,ppi_input_yoy,-0.4994407040524831,PPI Input (YoY),Inflation,0.0354253344362014,-0.0176928539721111
BOE,2019-12-01,ppi_output_yoy,-0.5633161440527884,PPI Output (YoY),Inflation,0.03747235029395353,-0.021108779876185275
BOE,2019-12-01,public_sector_net_borrowing,0.5869337838226568,Public Sector Net Borrowing,Growth,0.011627697361225035,0.006824688409368532
BOE,2019-12-01,retail_price_index_mom,-0.2892649731917073,Retail Price Index (MoM),Inflation,0.03172624224650933,-0.009177290612910132
BOE,2019-12-01,retail_price_index_yoy,-0.8692296550741055,Retail Price Index (YoY),Inflation,0.04436806671307843,-0.038566039325314064
BOE,2019-12-01,retail_sales_ex_fuel_mom,-0.2897415832893942,Retail Sales Ex Fuel (MoM),Growth,-0.002642934580325367,0.0007657680498337624
BOE,2019-12-01,retail_sales_ex_fuel_yoy,0.0107858708724419,Retail Sales Ex Fuel (YoY),Growth,-0.013067348903985532,-0.00014094273792353312
BOE,2019-12-01,retail_sales_mom,-0.2082466220972147,Retail Sales (MoM),Growth,-0.003022125669052499,0.0006293474621334678
BOE,2019-12-01,retail_sales_yoy,0.056512426139782,Retail Sales (YoY),Growth,-0.0088055245102278,-0.0004976215535062886
BOE,2019-12-01,unemployment_rate,-1.050343635461559,Unemployment Rate,Labor,-0.0077018920872027,0.008089633334805097
BOE,2020-01-01,avg_earnings_excl_bonus,-1.0039948563700922,Average Earnings (excl. Bonus),Labor,0.03284162917138713,-0.03297282676288665
BOE,2020-01-01,avg_earnings_incl_bonus,-0.9935127547758468,Average Earnings (incl. Bonus),Labor,0.0353901206972915,-0.03516053630581579
BOE,2020-01-01,cbi_business_optimism,1.3800661065254198,CBI Business Optimism Index,Sentiment,0.00028722636906039966,0.00039639137684061905
BOE,2020-01-01,cbi_industrial_trends_orders,-0.1986093129295844,CBI Industrial Trends Orders,Sentiment,0.03459675629696146,-0.006871237997731788
BOE,2020-01-01,claimant_count_change,-0.1698239110564287,Claimant Count Change,Labor,-0.007317857440555065,0.0012427471711084484
BOE,2020-01-01,consumer_confidence,1.474728967254049,Consumer Confidence,Sentiment,-0.01621384173697197,-0.023911022079985265
BOE,2020-01-01,core_cpi_mom,-2.0342717035874176,Core CPI (MoM),Inflation,0.023215964103924097,-0.04722757884811401
BOE,2020-01-01,core_cpi_yoy,-1.1977188304203858,Core CPI (YoY),Inflation,0.021498744004783035,-0.02574945052491602
BOE,2020-01-01,cpi_headline_mom,-1.2955920542057413,Headline CPI (MoM),Inflation,0.0293497111139443,-0.03802525251246017
BOE,2020-01-01,cpi_headline_yoy,-0.7564322517938568,Headline CPI (YoY),Inflation,0.0425780752675698,-0.03220742935169614
BOE,2020-01-01,employment_change,0.851994737543591,Employment Change,Labor,0.020916494919597798,0.01782074359935458
BOE,2020-01-01,gdp_qoq,-0.4384403820636395,GDP (QoQ),Growth,0.007581153463954933,-0.003323883821219485
BOE,2020-01-01,gdp_yoy,0.0040971877083289,GDP (YoY),Growth,0.007462882207998634,3.0576829251318444e-05
BOE,2020-01-01,house_price_index_mom,0.1454486441965891,House Price Index (MoM),Housing,0.004195276685526699,0.0006101973059394185
BOE,2020-01-01,house_price_index_yoy,0.0067624456156926,House Price Index (YoY),Housing,0.009734480557676867,6.582889536830678e-05
BOE,2020-01-01,industrial_production_yoy,-0.3094582657743018,Industrial Production (YoY),Growth,0.009368515260692064,-0.0028991644854538473
BOE,2020-01-01,nationwide_hpi_yoy,-0.4466329653123231,Nationwide House Prices (YoY),Housing,0.008530433157845064,-0.0038099726566869054
BOE,2020-01-01,ppi_core_output_mom,-0.5027339802993597,PPI Core Output (MoM),Inflation,0.028558222965491632,-0.01435718910171819
BOE,2020-01-01,ppi_core_output_yoy,-0.749887833406558,PPI Core Output (YoY),Inflation,0.03679089197234673,-0.027589042270237816
BOE,2020-01-01,ppi_input_mom,0.4572438022808129,PPI Input (MoM),Inflation,-0.006658825283734799,-0.0030447065914585123
BOE,2020-01-01,ppi_input_yoy,-0.2464223182541374,PPI Input (YoY),Inflation,0.0354253344362014,-0.008729593036696874
BOE,2020-01-01,ppi_output_mom,-0.0027160050092517,PPI Output (MoM),Inflation,0.018704493903133966,-5.0801499136429735e-05
BOE,2020-01-01,ppi_output_yoy,-0.5276000621920988,PPI Output (YoY),Inflation,0.03747235029395353,-0.019770414345573993
BOE,2020-01-01,public_sector_net_borrowing,1.4981954899725511,Public Sector Net Borrowing,Growth,0.011627697361225035,0.01742056374535308
BOE,2020-01-01,retail_price_index_mom,-1.3937312344691355,Retail Price Index (MoM),Inflation,0.03172624224650933,-0.044217854771294286
BOE,2020-01-01,retail_price_index_yoy,-0.7431100411267363,Retail Price Index (YoY),Inflation,0.04436806671307843,-0.03297035587986949
BOE,2020-01-01,retail_sales_ex_fuel_mom,0.4188655497553198,Retail Sales Ex Fuel (MoM),Growth,-0.002642934580325367,-0.0011070342459553303
